id,require_grads,x1,x2,op_type,op_attr,x1_shape,x1_hidden,x2_shape,x2_hidden,grad_of,extra_attr
transformer.65.mha_res.dx1@0,N,transformer.65.mha_res.dy@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,transformer.65.mha_res.x1@0,
transformer.65.mha_res.dx2@0,N,transformer.65.mha_res.dy@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,transformer.65.mha_res.x2@0,
transformer.65.post_attn_norm.x@0,N,transformer.65.mha_res.y@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,,
transformer.65.post_attn_norm.y@0,N,transformer.65.post_attn_norm.x@0,,E,5.0,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,,
transformer.65.post_attn_norm.dy@0,N,transformer.65.ffn.dx0@0,transformer.65.ffn_res.dx2@0,A,,"Batch/dp,Seq/(cp*tp),Dmodel",1,"Batch/dp,Seq/(cp*tp),Dmodel",1,transformer.65.post_attn_norm.y@0,
transformer.65.post_attn_norm.dx@0,N,transformer.65.post_attn_norm.dy@0,,E,5.0,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,transformer.65.post_attn_norm.x@0,
transformer.65.ffn.x0@0,N,transformer.65.post_attn_norm.y@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,,
transformer.65.ffn.wgate@0,N,transformer.65._assembled_weight@0,,CUSTOM,0,2*Dff*Dmodel/tp + 4*Dmodel**2/tp,1,"Dmodel,Dff/tp",1,,
transformer.65.ffn.wdown@0,N,transformer.65._assembled_weight@0,,CUSTOM,0,2*Dff*Dmodel/tp + 4*Dmodel**2/tp,1,"Dff/tp,Dmodel",1,,
transformer.65.ffn.x00@0,N,transformer.65.ffn.x0@0,,I,,"Batch/dp,Seq/cp,Dmodel",1,,,,
transformer.65.ffn.xgate@0,N,transformer.65.ffn.x00@0,transformer.65.ffn.wgate@0,M,"bsm,mn->bsn","Batch/dp,Seq/cp,Dmodel",1,"Dmodel,Dff/tp",1.00000000000000,,
transformer.65.ffn.xdown1@0,N,transformer.65.ffn.xgate@0,transformer.65.ffn.wdown@0,M,"bsm,mn->bsn","Batch/dp,Seq/cp,Dff/tp",1,"Dff/tp,Dmodel",1.00000000000000,,
transformer.65.ffn.xdown@0,N,transformer.65.ffn.xdown1@0,,I,,"Batch/dp,Seq/(cp*tp),Dff",1,,,,
transformer.65.ffn.dxdown@0,N,transformer.65.ffn_res.dx1@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,transformer.65.ffn.xdown@0,
transformer.65.ffn.dxdown2@0,N,transformer.65.ffn.dxdown@0,,I,,"Batch/dp,Seq/cp,Dmodel",1,,,,
transformer.65.ffn.dwdown@0,N,transformer.65.ffn.dxdown2@0,transformer.65.ffn.xgate@0,M,"bsn,bsm->mn","Batch/dp,Seq/cp,Dmodel",1,"Batch/dp,Seq/cp,Dff/tp",1.00000000000000,transformer.65.ffn.wdown@0,
transformer.65.ffn.dxgate@0,N,transformer.65.ffn.dxdown2@0,transformer.65._ffn.wdown_backward@0,M,"bsn,mn->bsm","Batch/dp,Seq/cp,Dmodel",1,"Dff/tp,Dmodel",1.00000000000000,transformer.65.ffn.xgate@0,
transformer.65.ffn.x01@0,N,transformer.65.ffn.x0@0,,I,,"Batch/dp,Seq/cp,Dmodel",1,,,,
transformer.65.ffn.dwgate@0,N,transformer.65.ffn.dxgate@0,transformer.65.ffn.x01@0,M,"bsn,bsm->mn","Batch/dp,Seq/cp,Dff/tp",1,"Batch/dp,Seq/cp,Dmodel",1.00000000000000,transformer.65.ffn.wgate@0,
transformer.65.ffn.dx000@0,N,transformer.65.ffn.dxgate@0,transformer.65._ffn.wgate_backward@0,M,"bsn,mn->bsm","Batch/dp,Seq/cp,Dff/tp",1,"Dmodel,Dff/tp",1.00000000000000,,
transformer.65.ffn.dx0@0,N,transformer.65.ffn.dx000@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,,
transformer.65.ffn_res.x1@0,N,transformer.65.ffn.xdown@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,,
transformer.65.ffn_res.x2@0,N,transformer.65.post_attn_norm.x@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,,
transformer.65.ffn_res.y@0,N,transformer.65.ffn_res.x1@0,transformer.65.ffn_res.x2@0,A,,"Batch/dp,Seq/(cp*tp),Dmodel",1,"Batch/dp,Seq/(cp*tp),Dmodel",1.00000000000000,,
transformer.65.ffn_res.dy@0,N,transformer.66.input_norm.dx@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,transformer.65.ffn_res.y@0,
transformer.65.ffn_res.dx1@0,N,transformer.65.ffn_res.dy@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,transformer.65.ffn_res.x1@0,
transformer.65.ffn_res.dx2@0,N,transformer.65.ffn_res.dy@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,transformer.65.ffn_res.x2@0,
transformer.65._sharded_weight@0,Y,,,T,,(2*Dff*Dmodel/tp + 4*Dmodel**2/tp)/fsdp,1,,,,
transformer.65._assembled_weight@0,N,transformer.65._sharded_weight@0,,I,,2*Dff*Dmodel/tp + 4*Dmodel**2/tp,1,,,,
transformer.65._sharded_grad@0,N,transformer.65._assembled_grad@0,,I,,(2*Dff*Dmodel/tp + 4*Dmodel**2/tp)/fsdp,1,,,transformer.65._sharded_weight@0,
transformer.65._assembled_grad@0,N,transformer.65.mha.dwqkv@0,,CUSTOM,0,"Dmodel,Dmodel/Head,3*Head/tp","Batch/dp,Seq/cp",2*Dff*Dmodel/tp + 4*Dmodel**2/tp,"Batch/dp,Seq/cp",,"{""data_deps"": [""transformer.65.mha.dwo@0"", ""transformer.65.ffn.dwgate@0"", ""transformer.65.ffn.dwdown@0""]}"
transformer.65._mha.wqkv_backward@0,N,transformer.65._assembled_weight_backward@0,,CUSTOM,0,2*Dff*Dmodel/tp + 4*Dmodel**2/tp,1,"Dmodel,Dmodel/Head,3*Head/tp",1,,
transformer.65._mha.wo_backward@0,N,transformer.65._assembled_weight_backward@0,,CUSTOM,0,2*Dff*Dmodel/tp + 4*Dmodel**2/tp,1,"Dmodel/Head,Head/tp,Dmodel",1,,
transformer.65._ffn.wgate_backward@0,N,transformer.65._assembled_weight_backward@0,,CUSTOM,0,2*Dff*Dmodel/tp + 4*Dmodel**2/tp,1,"Dmodel,Dff/tp",1,,
transformer.65._ffn.wdown_backward@0,N,transformer.65._assembled_weight_backward@0,,CUSTOM,0,2*Dff*Dmodel/tp + 4*Dmodel**2/tp,1,"Dff/tp,Dmodel",1,,
transformer.65._assembled_weight_backward@0,N,transformer.65._sharded_weight@0,,I,,2*Dff*Dmodel/tp + 4*Dmodel**2/tp,1,,,,
transformer.66.input_norm.x@0,N,transformer.65.ffn_res.y@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,,
transformer.66.input_norm.y@0,N,transformer.66.input_norm.x@0,,E,5.0,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,,
transformer.66.input_norm.dy@0,N,transformer.66.mha.dx@0,transformer.66.mha_res.dx2@0,A,,"Batch/dp,Seq/(cp*tp),Dmodel",1,"Batch/dp,Seq/(cp*tp),Dmodel",1,transformer.66.input_norm.y@0,
transformer.66.input_norm.dx@0,N,transformer.66.input_norm.dy@0,,E,5.0,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,transformer.66.input_norm.x@0,
transformer.66.mha.x@0,N,transformer.66.input_norm.y@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,,
transformer.66.mha.wqkv@0,N,transformer.66._assembled_weight@0,,CUSTOM,0,2*Dff*Dmodel/tp + 4*Dmodel**2/tp,1,"Dmodel,Dmodel/Head,3*Head/tp",1,,
transformer.66.mha.qkv@0,N,transformer.66.mha.x@0,transformer.66.mha.wqkv@0,M,"bsm,mnh->bsnh","Batch/dp,Seq/cp,Dmodel",1,"Dmodel,Dmodel/Head,3*Head/tp",1.00000000000000,,
transformer.66.mha.q@0,N,transformer.66.mha.qkv@0,,SLICE,3:Head/tp,"Batch/dp,Seq/cp,Dmodel/Head,3*Head/tp",1,,,,
transformer.66.mha.k@0,N,transformer.66.mha.qkv@0,,SLICE,3:Head/tp,"Batch/dp,Seq/cp,Dmodel/Head,3*Head/tp",1,,,,
transformer.66.mha.v@0,N,transformer.66.mha.qkv@0,,SLICE,3:Head/tp,"Batch/dp,Seq/cp,Dmodel/Head,3*Head/tp",1,,,,
transformer.66.mha.attn@0,N,transformer.66.mha.attn_kernel.qkv@0,,I,,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,,,,
transformer.66.mha.wo@0,N,transformer.66._assembled_weight@0,,CUSTOM,0,2*Dff*Dmodel/tp + 4*Dmodel**2/tp,1,"Dmodel/Head,Head/tp,Dmodel",1,,
transformer.66.mha.o1@0,N,transformer.66.mha.attn@0,transformer.66.mha.wo@0,M,"bsmh,mhn->bsn","Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,"Dmodel/Head,Head/tp,Dmodel",1.00000000000000,,
transformer.66.mha.o@0,N,transformer.66.mha.o1@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,,
transformer.66.mha.do@0,N,transformer.66.mha_res.dx1@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,transformer.66.mha.o@0,
transformer.66.mha.do1@0,N,transformer.66.mha.do@0,,I,,"Batch/dp,Seq/cp,Dmodel",1,,,transformer.66.mha.o1@0,
transformer.66.mha.dattn@0,N,transformer.66.mha.do1@0,transformer.66._mha.wo_backward@0,M,"bsn,mhn->bsmh","Batch/dp,Seq/cp,Dmodel",1,"Dmodel/Head,Head/tp,Dmodel",1.00000000000000,,
transformer.66.mha.dwo@0,N,transformer.66.mha.do1@0,transformer.66.mha.attn@0,M,"bsn,bsmh->mhn","Batch/dp,Seq/cp,Dmodel",1,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1.00000000000000,transformer.66.mha.wo@0,
transformer.66.mha.dv@0,N,transformer.66.mha.attn_kernel.dv@0,,I,,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,,,transformer.66.mha.v@0,
transformer.66.mha.dk@0,N,transformer.66.mha.attn_kernel.dk@0,,I,,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,,,transformer.66.mha.k@0,
transformer.66.mha.dq@0,N,transformer.66.mha.attn_kernel.dq@0,,I,,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,,,transformer.66.mha.q@0,
transformer.66.mha.dkv@0,N,transformer.66.mha.dv@0,transformer.66.mha.dk@0,SLICE,3:2*Head/tp,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1.00000000000000,,
transformer.66.mha.dqkv@0,N,transformer.66.mha.dkv@0,transformer.66.mha.dq@0,SLICE,3:(2*Head+Head)/tp,"Batch/dp,Seq/cp,Dmodel/Head,2*Head/tp",1,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1.00000000000000,transformer.66.mha.qkv@0,
transformer.66.mha.dwqkv@0,N,transformer.66.mha.dqkv@0,transformer.66.mha.x@0,M,"bsnh,bsm->mnh","Batch/dp,Seq/cp,Dmodel/Head,3*Head/tp",1,"Batch/dp,Seq/cp,Dmodel",1.00000000000000,transformer.66.mha.wqkv@0,
transformer.66.mha.dx1@0,N,transformer.66.mha.dqkv@0,transformer.66._mha.wqkv_backward@0,M,"bsnh,mnh->bsm","Batch/dp,Seq/cp,Dmodel/Head,3*Head/tp",1,"Dmodel,Dmodel/Head,3*Head/tp",1.00000000000000,,
transformer.66.mha.dx@0,N,transformer.66.mha.dx1@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,,
transformer.66.mha.attn_kernel.q@0,N,transformer.66.mha.q@0,,I,,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,,,,
transformer.66.mha.attn_kernel.k@0,N,transformer.66.mha.k@0,,I,,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,,,,
transformer.66.mha.attn_kernel.v@0,N,transformer.66.mha.v@0,,I,,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,,,,
transformer.66.mha.attn_kernel.k1@0,N,transformer.66.mha.attn_kernel.k@0,,I,,"Batch/dp,Seq,Dmodel/Head,Head/tp",1,,,,
transformer.66.mha.attn_kernel.v1@0,N,transformer.66.mha.attn_kernel.v@0,,I,,"Batch/dp,Seq,Dmodel/Head,Head/tp",1,,,,
transformer.66.mha.attn_kernel.qkv@0,N,transformer.66.mha.attn_kernel.q@0,,CUSTOM,Batch/dp*Seq/cp*Dmodel/Head*Head/tp*3,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,,"{""data_deps"": [""transformer.66.mha.attn_kernel.k1@0"", ""transformer.66.mha.attn_kernel.v1@0""]}"
transformer.66.mha.attn_kernel.dqkv@0,N,transformer.66.mha.dattn@0,,I,,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,,,transformer.66.mha.attn_kernel.qkv@0,
transformer.66.mha.attn_kernel.dq@0,N,transformer.66.mha.attn_kernel.dqkv@0,,CUSTOM,Batch/dp*Seq/cp*Dmodel/Head*Head/tp*6,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,transformer.66.mha.attn_kernel.q@0,
transformer.66.mha.attn_kernel.dk@0,N,transformer.66.mha.attn_kernel.dqkv@0,,CUSTOM,Batch/dp*Seq/cp*Dmodel/Head*Head/tp*6,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,"Batch/dp,Seq,Dmodel/Head,Head/tp",1/cp,,
transformer.66.mha.attn_kernel.dv@0,N,transformer.66.mha.attn_kernel.dqkv@0,,CUSTOM,Batch/dp*Seq/cp*Dmodel/Head*Head/tp*6,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,"Batch/dp,Seq,Dmodel/Head,Head/tp",1/cp,,
transformer.66.mha_res.x1@0,N,transformer.66.mha.o@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,,
transformer.66.mha_res.x2@0,N,transformer.66.input_norm.x@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,,
transformer.66.mha_res.y@0,N,transformer.66.mha_res.x1@0,transformer.66.mha_res.x2@0,A,,"Batch/dp,Seq/(cp*tp),Dmodel",1,"Batch/dp,Seq/(cp*tp),Dmodel",1.00000000000000,,
transformer.66.mha_res.dy@0,N,transformer.66.post_attn_norm.dx@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,transformer.66.mha_res.y@0,
transformer.66.mha_res.dx1@0,N,transformer.66.mha_res.dy@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,transformer.66.mha_res.x1@0,
transformer.66.mha_res.dx2@0,N,transformer.66.mha_res.dy@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,transformer.66.mha_res.x2@0,
transformer.66.post_attn_norm.x@0,N,transformer.66.mha_res.y@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,,
transformer.66.post_attn_norm.y@0,N,transformer.66.post_attn_norm.x@0,,E,5.0,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,,
transformer.66.post_attn_norm.dy@0,N,transformer.66.ffn.dx0@0,transformer.66.ffn_res.dx2@0,A,,"Batch/dp,Seq/(cp*tp),Dmodel",1,"Batch/dp,Seq/(cp*tp),Dmodel",1,transformer.66.post_attn_norm.y@0,
transformer.66.post_attn_norm.dx@0,N,transformer.66.post_attn_norm.dy@0,,E,5.0,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,transformer.66.post_attn_norm.x@0,
transformer.66.ffn.x0@0,N,transformer.66.post_attn_norm.y@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,,
transformer.66.ffn.wgate@0,N,transformer.66._assembled_weight@0,,CUSTOM,0,2*Dff*Dmodel/tp + 4*Dmodel**2/tp,1,"Dmodel,Dff/tp",1,,
transformer.66.ffn.wdown@0,N,transformer.66._assembled_weight@0,,CUSTOM,0,2*Dff*Dmodel/tp + 4*Dmodel**2/tp,1,"Dff/tp,Dmodel",1,,
transformer.66.ffn.x00@0,N,transformer.66.ffn.x0@0,,I,,"Batch/dp,Seq/cp,Dmodel",1,,,,
transformer.66.ffn.xgate@0,N,transformer.66.ffn.x00@0,transformer.66.ffn.wgate@0,M,"bsm,mn->bsn","Batch/dp,Seq/cp,Dmodel",1,"Dmodel,Dff/tp",1.00000000000000,,
transformer.66.ffn.xdown1@0,N,transformer.66.ffn.xgate@0,transformer.66.ffn.wdown@0,M,"bsm,mn->bsn","Batch/dp,Seq/cp,Dff/tp",1,"Dff/tp,Dmodel",1.00000000000000,,
transformer.66.ffn.xdown@0,N,transformer.66.ffn.xdown1@0,,I,,"Batch/dp,Seq/(cp*tp),Dff",1,,,,
transformer.66.ffn.dxdown@0,N,transformer.66.ffn_res.dx1@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,transformer.66.ffn.xdown@0,
transformer.66.ffn.dxdown2@0,N,transformer.66.ffn.dxdown@0,,I,,"Batch/dp,Seq/cp,Dmodel",1,,,,
transformer.66.ffn.dwdown@0,N,transformer.66.ffn.dxdown2@0,transformer.66.ffn.xgate@0,M,"bsn,bsm->mn","Batch/dp,Seq/cp,Dmodel",1,"Batch/dp,Seq/cp,Dff/tp",1.00000000000000,transformer.66.ffn.wdown@0,
transformer.66.ffn.dxgate@0,N,transformer.66.ffn.dxdown2@0,transformer.66._ffn.wdown_backward@0,M,"bsn,mn->bsm","Batch/dp,Seq/cp,Dmodel",1,"Dff/tp,Dmodel",1.00000000000000,transformer.66.ffn.xgate@0,
transformer.66.ffn.x01@0,N,transformer.66.ffn.x0@0,,I,,"Batch/dp,Seq/cp,Dmodel",1,,,,
transformer.66.ffn.dwgate@0,N,transformer.66.ffn.dxgate@0,transformer.66.ffn.x01@0,M,"bsn,bsm->mn","Batch/dp,Seq/cp,Dff/tp",1,"Batch/dp,Seq/cp,Dmodel",1.00000000000000,transformer.66.ffn.wgate@0,
transformer.66.ffn.dx000@0,N,transformer.66.ffn.dxgate@0,transformer.66._ffn.wgate_backward@0,M,"bsn,mn->bsm","Batch/dp,Seq/cp,Dff/tp",1,"Dmodel,Dff/tp",1.00000000000000,,
transformer.66.ffn.dx0@0,N,transformer.66.ffn.dx000@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,,
transformer.66.ffn_res.x1@0,N,transformer.66.ffn.xdown@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,,
transformer.66.ffn_res.x2@0,N,transformer.66.post_attn_norm.x@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,,
transformer.66.ffn_res.y@0,N,transformer.66.ffn_res.x1@0,transformer.66.ffn_res.x2@0,A,,"Batch/dp,Seq/(cp*tp),Dmodel",1,"Batch/dp,Seq/(cp*tp),Dmodel",1.00000000000000,,
transformer.66.ffn_res.dy@0,N,transformer.67.input_norm.dx@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,transformer.66.ffn_res.y@0,
transformer.66.ffn_res.dx1@0,N,transformer.66.ffn_res.dy@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,transformer.66.ffn_res.x1@0,
transformer.66.ffn_res.dx2@0,N,transformer.66.ffn_res.dy@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,transformer.66.ffn_res.x2@0,
transformer.66._sharded_weight@0,Y,,,T,,(2*Dff*Dmodel/tp + 4*Dmodel**2/tp)/fsdp,1,,,,
transformer.66._assembled_weight@0,N,transformer.66._sharded_weight@0,,I,,2*Dff*Dmodel/tp + 4*Dmodel**2/tp,1,,,,
transformer.66._sharded_grad@0,N,transformer.66._assembled_grad@0,,I,,(2*Dff*Dmodel/tp + 4*Dmodel**2/tp)/fsdp,1,,,transformer.66._sharded_weight@0,
transformer.66._assembled_grad@0,N,transformer.66.mha.dwqkv@0,,CUSTOM,0,"Dmodel,Dmodel/Head,3*Head/tp","Batch/dp,Seq/cp",2*Dff*Dmodel/tp + 4*Dmodel**2/tp,"Batch/dp,Seq/cp",,"{""data_deps"": [""transformer.66.mha.dwo@0"", ""transformer.66.ffn.dwgate@0"", ""transformer.66.ffn.dwdown@0""]}"
transformer.66._mha.wqkv_backward@0,N,transformer.66._assembled_weight_backward@0,,CUSTOM,0,2*Dff*Dmodel/tp + 4*Dmodel**2/tp,1,"Dmodel,Dmodel/Head,3*Head/tp",1,,
transformer.66._mha.wo_backward@0,N,transformer.66._assembled_weight_backward@0,,CUSTOM,0,2*Dff*Dmodel/tp + 4*Dmodel**2/tp,1,"Dmodel/Head,Head/tp,Dmodel",1,,
transformer.66._ffn.wgate_backward@0,N,transformer.66._assembled_weight_backward@0,,CUSTOM,0,2*Dff*Dmodel/tp + 4*Dmodel**2/tp,1,"Dmodel,Dff/tp",1,,
transformer.66._ffn.wdown_backward@0,N,transformer.66._assembled_weight_backward@0,,CUSTOM,0,2*Dff*Dmodel/tp + 4*Dmodel**2/tp,1,"Dff/tp,Dmodel",1,,
transformer.66._assembled_weight_backward@0,N,transformer.66._sharded_weight@0,,I,,2*Dff*Dmodel/tp + 4*Dmodel**2/tp,1,,,,
transformer.67.input_norm.x@0,N,transformer.66.ffn_res.y@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,,
transformer.67.input_norm.y@0,N,transformer.67.input_norm.x@0,,E,5.0,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,,
transformer.67.input_norm.dy@0,N,transformer.67.mha.dx@0,transformer.67.mha_res.dx2@0,A,,"Batch/dp,Seq/(cp*tp),Dmodel",1,"Batch/dp,Seq/(cp*tp),Dmodel",1,transformer.67.input_norm.y@0,
transformer.67.input_norm.dx@0,N,transformer.67.input_norm.dy@0,,E,5.0,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,transformer.67.input_norm.x@0,
transformer.67.mha.x@0,N,transformer.67.input_norm.y@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,,
transformer.67.mha.wqkv@0,N,transformer.67._assembled_weight@0,,CUSTOM,0,2*Dff*Dmodel/tp + 4*Dmodel**2/tp,1,"Dmodel,Dmodel/Head,3*Head/tp",1,,
transformer.67.mha.qkv@0,N,transformer.67.mha.x@0,transformer.67.mha.wqkv@0,M,"bsm,mnh->bsnh","Batch/dp,Seq/cp,Dmodel",1,"Dmodel,Dmodel/Head,3*Head/tp",1.00000000000000,,
transformer.67.mha.q@0,N,transformer.67.mha.qkv@0,,SLICE,3:Head/tp,"Batch/dp,Seq/cp,Dmodel/Head,3*Head/tp",1,,,,
transformer.67.mha.k@0,N,transformer.67.mha.qkv@0,,SLICE,3:Head/tp,"Batch/dp,Seq/cp,Dmodel/Head,3*Head/tp",1,,,,
transformer.67.mha.v@0,N,transformer.67.mha.qkv@0,,SLICE,3:Head/tp,"Batch/dp,Seq/cp,Dmodel/Head,3*Head/tp",1,,,,
transformer.67.mha.attn@0,N,transformer.67.mha.attn_kernel.qkv@0,,I,,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,,,,
transformer.67.mha.wo@0,N,transformer.67._assembled_weight@0,,CUSTOM,0,2*Dff*Dmodel/tp + 4*Dmodel**2/tp,1,"Dmodel/Head,Head/tp,Dmodel",1,,
transformer.67.mha.o1@0,N,transformer.67.mha.attn@0,transformer.67.mha.wo@0,M,"bsmh,mhn->bsn","Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,"Dmodel/Head,Head/tp,Dmodel",1.00000000000000,,
transformer.67.mha.o@0,N,transformer.67.mha.o1@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,,
transformer.67.mha.do@0,N,transformer.67.mha_res.dx1@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,transformer.67.mha.o@0,
transformer.67.mha.do1@0,N,transformer.67.mha.do@0,,I,,"Batch/dp,Seq/cp,Dmodel",1,,,transformer.67.mha.o1@0,
transformer.67.mha.dattn@0,N,transformer.67.mha.do1@0,transformer.67._mha.wo_backward@0,M,"bsn,mhn->bsmh","Batch/dp,Seq/cp,Dmodel",1,"Dmodel/Head,Head/tp,Dmodel",1.00000000000000,,
transformer.67.mha.dwo@0,N,transformer.67.mha.do1@0,transformer.67.mha.attn@0,M,"bsn,bsmh->mhn","Batch/dp,Seq/cp,Dmodel",1,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1.00000000000000,transformer.67.mha.wo@0,
transformer.67.mha.dv@0,N,transformer.67.mha.attn_kernel.dv@0,,I,,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,,,transformer.67.mha.v@0,
transformer.67.mha.dk@0,N,transformer.67.mha.attn_kernel.dk@0,,I,,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,,,transformer.67.mha.k@0,
transformer.67.mha.dq@0,N,transformer.67.mha.attn_kernel.dq@0,,I,,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,,,transformer.67.mha.q@0,
transformer.67.mha.dkv@0,N,transformer.67.mha.dv@0,transformer.67.mha.dk@0,SLICE,3:2*Head/tp,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1.00000000000000,,
transformer.67.mha.dqkv@0,N,transformer.67.mha.dkv@0,transformer.67.mha.dq@0,SLICE,3:(2*Head+Head)/tp,"Batch/dp,Seq/cp,Dmodel/Head,2*Head/tp",1,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1.00000000000000,transformer.67.mha.qkv@0,
transformer.67.mha.dwqkv@0,N,transformer.67.mha.dqkv@0,transformer.67.mha.x@0,M,"bsnh,bsm->mnh","Batch/dp,Seq/cp,Dmodel/Head,3*Head/tp",1,"Batch/dp,Seq/cp,Dmodel",1.00000000000000,transformer.67.mha.wqkv@0,
transformer.67.mha.dx1@0,N,transformer.67.mha.dqkv@0,transformer.67._mha.wqkv_backward@0,M,"bsnh,mnh->bsm","Batch/dp,Seq/cp,Dmodel/Head,3*Head/tp",1,"Dmodel,Dmodel/Head,3*Head/tp",1.00000000000000,,
transformer.67.mha.dx@0,N,transformer.67.mha.dx1@0,,I,,"Batch/dp,Seq/(cp*tp),Dmodel",1,,,,
transformer.67.mha.attn_kernel.q@0,N,transformer.67.mha.q@0,,I,,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,,,,
transformer.67.mha.attn_kernel.k@0,N,transformer.67.mha.k@0,,I,,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,,,,
transformer.67.mha.attn_kernel.v@0,N,transformer.67.mha.v@0,,I,,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,,,,
transformer.67.mha.attn_kernel.k1@0,N,transformer.67.mha.attn_kernel.k@0,,I,,"Batch/dp,Seq,Dmodel/Head,Head/tp",1,,,,
transformer.67.mha.attn_kernel.v1@0,N,transformer.67.mha.attn_kernel.v@0,,I,,"Batch/dp,Seq,Dmodel/Head,Head/tp",1,,,,
transformer.67.mha.attn_kernel.qkv@0,N,transformer.67.mha.attn_kernel.q@0,,CUSTOM,Batch/dp*Seq/cp*Dmodel/Head*Head/tp*3,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,"Batch/dp,Seq/cp,Dmodel/Head,Head/tp",1,,"{""data_deps"": [""transformer.67.mha.attn_kernel.k1@0"", ""transformer.67.mha.attn_kernel.v1@0""]}"
